n,p,nnodes,nthreads,seed,num_clusters,max_cluster,rperc,cperc,init_time,perc_time,tjoin_time,recv_time,pjoin_time,total_time
1000,0.200000,2,1,93340,121561,20,0,0,0.072973,0.522306,0.000000,0.005746,0.002565,0.605288
1000,0.200000,2,2,93340,121561,20,0,0,0.074097,0.281869,0.001351,0.005837,0.002481,0.368167
1000,0.200000,2,4,93340,121561,20,0,0,0.074532,0.191727,0.004790,0.006151,0.002934,0.285274
1000,0.200000,2,8,93340,121561,20,0,0,0.074622,0.086273,0.009003,0.009607,0.002528,0.189612
1000,0.300000,2,1,93340,128202,46,0,0,0.089421,0.563848,0.000000,0.006837,0.006275,0.668303
1000,0.300000,2,2,93340,128202,46,0,0,0.089142,0.300057,0.004115,0.006916,0.006300,0.409529
1000,0.300000,2,4,93340,128202,46,0,0,0.075681,0.170627,0.010957,0.006869,0.006231,0.275230
1000,0.300000,2,8,93340,128202,46,0,0,0.075041,0.125878,0.022407,0.006703,0.006303,0.245320
1000,0.400000,2,1,93340,106048,132,0,0,0.079936,0.465344,0.000000,0.010552,0.012189,0.569889
1000,0.400000,2,2,93340,106048,132,0,0,0.095827,0.251794,0.006952,0.007736,0.012417,0.377542
1000,0.400000,2,4,93340,106048,132,0,0,0.109325,0.203223,0.019804,0.007570,0.012546,0.357302
1000,0.400000,2,8,93340,106048,132,0,0,0.076774,0.080600,0.045489,0.016155,0.012180,0.239890
1000,0.500000,2,1,93340,65644,594,0,0,0.077530,0.305863,0.000000,0.009278,0.019185,0.413297
1000,0.500000,2,2,93340,65644,594,0,0,0.078537,0.161757,0.009980,0.008715,0.019262,0.280388
1000,0.500000,2,4,93340,65644,594,0,0,0.078803,0.115162,0.028390,0.007071,0.019253,0.252236
1000,0.500000,2,8,93340,65644,594,0,0,0.078677,0.068488,0.072107,0.007083,0.021256,0.255012
1000,0.600000,2,1,93340,25390,446141,1,1,0.082814,0.160894,0.000000,0.004857,0.017015,0.266137
1000,0.600000,2,2,93340,25390,446141,1,1,0.082448,0.086616,0.008509,0.004720,0.017645,0.200720
1000,0.600000,2,4,93340,25390,446141,1,1,0.080126,0.045924,0.023176,0.003341,0.015709,0.169340
1000,0.600000,2,8,93340,25390,446141,1,1,0.077755,0.028923,0.056536,0.006392,0.015759,0.187441
1000,0.700000,2,1,93340,7197,687882,1,1,0.087195,0.073885,0.000000,0.004380,0.004741,0.170304
1000,0.700000,2,2,93340,7197,687882,1,1,0.132030,0.040664,0.002625,0.001296,0.004835,0.181592
1000,0.700000,2,4,93340,7197,687882,1,1,0.116105,0.054074,0.007143,0.002582,0.004993,0.185123
1000,0.700000,2,8,93340,7197,687882,1,1,0.087302,0.027519,0.017772,0.002361,0.004882,0.140259
1000,0.800000,2,1,93340,1398,797911,1,1,0.075292,0.050630,0.000000,0.001490,0.001392,0.128822
1000,0.800000,2,2,93340,1398,797911,1,1,0.074380,0.026908,0.000509,0.001962,0.001390,0.105181
1000,0.800000,2,4,93340,1398,797911,1,1,0.075217,0.043807,0.001821,0.001613,0.001449,0.123967
1000,0.800000,2,8,93340,1398,797911,1,1,0.074887,0.021275,0.004937,0.001359,0.001486,0.104014
1000,0.900000,2,1,93340,96,900020,1,1,0.076928,0.045690,0.000000,0.001353,0.000149,0.124124
1000,0.900000,2,2,93340,96,900020,1,1,0.078200,0.023414,0.000191,0.001381,0.000158,0.103348
1000,0.900000,2,4,93340,96,900020,1,1,0.073711,0.037338,0.000522,0.001752,0.000154,0.113482
1000,0.900000,2,8,93340,96,900020,1,1,0.081090,0.020151,0.001000,0.001441,0.000159,0.103845
1000,1.000000,2,1,93340,1,1000000,1,1,0.074299,0.052526,0.000000,0.001377,0.000070,0.128276
1000,1.000000,2,2,93340,1,1000000,1,1,0.072281,0.023108,0.000073,0.001384,0.000074,0.096922
1000,1.000000,2,4,93340,1,1000000,1,1,0.075113,0.016567,0.000192,0.001350,0.000073,0.093300
1000,1.000000,2,8,93340,1,1000000,1,1,0.073267,0.020330,0.000395,0.001465,0.000070,0.095531
1500,0.000000,2,1,93340,0,0,0,0,0.124381,0.004446,0.000000,0.001409,0.000011,0.130247
1500,0.000000,2,2,93340,0,0,0,0,0.126896,0.002494,0.000010,0.001434,0.000010,0.130844
1500,0.000000,2,4,93340,0,0,0,0,0.116597,0.010785,0.000021,0.001410,0.000010,0.128824
1500,0.000000,2,8,93340,0,0,0,0,0.118431,0.003591,0.000045,0.001857,0.000013,0.123937
1500,0.100000,2,1,93340,179901,10,0,0,0.123793,1.211023,0.000001,0.007206,0.001897,1.346627
1500,0.100000,2,2,93340,179901,10,0,0,0.130483,0.637946,0.000946,0.006876,0.001727,0.781691
1500,0.100000,2,4,93340,179901,10,0,0,0.148734,0.332010,0.002435,0.006928,0.001724,0.497824
1500,0.100000,2,8,93340,179901,10,0,0,0.131741,0.178811,0.005406,0.016630,0.001657,0.344274
1500,0.200000,2,1,93340,273402,24,0,0,0.143972,1.843846,0.000001,0.010805,0.006089,2.008970
1500,0.200000,2,2,93340,273402,24,0,0,0.136221,0.957756,0.003965,0.010216,0.005865,1.120863
1500,0.200000,2,4,93340,273402,24,0,0,0.136255,0.491958,0.009643,0.018632,0.005709,0.672292
1500,0.200000,2,8,93340,273402,24,0,0,0.131818,0.272026,0.024469,0.022139,0.005865,0.474525
1500,0.300000,2,1,93340,288316,43,0,0,0.127438,1.934298,0.000001,0.014105,0.019687,2.100706
1500,0.300000,2,2,93340,288316,43,0,0,0.121344,1.059808,0.010331,0.014218,0.019987,1.234081
1500,0.300000,2,4,93340,288316,43,0,0,0.178171,0.555147,0.025171,0.030378,0.019513,0.820885
1500,0.300000,2,8,93340,288316,43,0,0,0.144860,0.292605,0.065401,0.028517,0.019287,0.573301
1500,0.400000,2,1,93340,238951,164,0,0,0.139012,1.771575,0.000001,0.015247,0.035494,1.966354
1500,0.400000,2,2,93340,238951,164,0,0,0.139858,0.928553,0.019330,0.014798,0.035501,1.145913
1500,0.400000,2,4,93340,238951,164,0,0,0.137872,0.448599,0.046668,0.029725,0.034317,0.709517
1500,0.400000,2,8,93340,238951,164,0,0,0.126926,0.253953,0.109219,0.037617,0.030429,0.578033
1500,0.500000,2,1,93340,148644,583,0,0,0.143034,1.002761,0.000001,0.237490,0.043645,1.430499
1500,0.500000,2,2,93340,148644,583,0,0,0.163257,0.551656,0.024029,0.087032,0.046811,0.878425
1500,0.500000,2,4,93340,148644,583,0,0,0.160355,0.304866,0.063498,0.025047,0.043417,0.605758
1500,0.500000,2,8,93340,148644,583,0,0,0.134602,0.168439,0.168824,0.018883,0.046036,0.552947
1500,0.600000,2,1,93340,57583,1058538,1,1,0.129656,0.469866,0.000001,0.007407,0.035782,0.643756
1500,0.600000,2,2,93340,57583,1058538,1,1,0.157563,0.252953,0.018269,0.007725,0.036257,0.474312
1500,0.600000,2,4,93340,57583,1058538,1,1,0.147143,0.138616,0.053697,0.015431,0.035952,0.393440
1500,0.600000,2,8,93340,57583,1058538,1,1,0.141282,0.082964,0.129394,0.011575,0.036538,0.406558
1500,0.700000,2,1,93340,16698,1547575,1,1,0.123157,0.220772,0.000000,0.003504,0.011993,0.359630
1500,0.700000,2,2,93340,16698,1547575,1,1,0.119713,0.119221,0.005646,0.003454,0.011961,0.260287
1500,0.700000,2,4,93340,16698,1547575,1,1,0.121541,0.079627,0.016562,0.003616,0.012144,0.234042
1500,0.700000,2,8,93340,16698,1547575,1,1,0.126140,0.040384,0.039024,0.005866,0.012233,0.224626
1500,0.800000,2,1,93340,3274,1795499,1,1,0.118387,0.133195,0.000000,0.002296,0.003371,0.257276
1500,0.800000,2,2,93340,3274,1795499,1,1,0.117717,0.072419,0.001997,0.002246,0.003417,0.197848
1500,0.800000,2,4,93340,3274,1795499,1,1,0.132891,0.071681,0.005366,0.002264,0.003382,0.215678
1500,0.800000,2,8,93340,3274,1795499,1,1,0.130150,0.022382,0.012116,0.004234,0.003447,0.172505
1500,0.900000,2,1,93340,207,2024582,1,1,0.127630,0.112227,0.000000,0.001561,0.000358,0.241781
1500,0.900000,2,2,93340,207,2024582,1,1,0.127993,0.059737,0.000410,0.001531,0.000359,0.190035
1500,0.900000,2,4,93340,207,2024582,1,1,0.115467,0.064911,0.000849,0.001449,0.000362,0.183044
1500,0.900000,2,8,93340,207,2024582,1,1,0.120258,0.021129,0.002430,0.001850,0.000364,0.146042
1500,1.000000,2,1,93340,1,2250000,1,1,0.114738,0.108757,0.000000,0.001472,0.000103,0.225075
1500,1.000000,2,2,93340,1,2250000,1,1,0.113145,0.061868,0.000133,0.001932,0.000103,0.177186
1500,1.000000,2,4,93340,1,2250000,1,1,0.121296,0.043716,0.000269,0.001438,0.000158,0.166884
1500,1.000000,2,8,93340,1,2250000,1,1,0.124024,0.020293,0.000671,0.001513,0.000132,0.146641
2000,0.000000,2,1,93340,0,0,0,0,0.170089,0.007220,0.000000,0.002949,0.000014,0.180273
2000,0.000000,2,2,93340,0,0,0,0,0.181791,0.004084,0.000013,0.003179,0.000015,0.189082
2000,0.000000,2,4,93340,0,0,0,0,0.170164,0.013912,0.000028,0.001794,0.000015,0.185914
2000,0.000000,2,8,93340,0,0,0,0,0.170108,0.011616,0.000054,0.001432,0.000013,0.183223
2000,0.100000,2,1,93340,320421,12,0,0,0.176853,2.665769,0.000001,0.022787,0.002903,2.872842
2000,0.100000,2,2,93340,320421,12,0,0,0.191175,1.431085,0.001086,0.011583,0.002722,1.644473
2000,0.100000,2,4,93340,320421,12,0,0,0.189610,0.793806,0.002946,0.021994,0.002647,1.020805
2000,0.100000,2,8,93340,320421,12,0,0,0.189536,0.413086,0.008104,0.030274,0.002661,0.661241
2000,0.200000,2,1,93340,485600,24,0,0,0.184098,4.080861,0.000002,0.018579,0.012088,4.302828
2000,0.200000,2,2,93340,485600,24,0,0,0.192470,2.182772,0.006158,0.018175,0.011827,2.422506
2000,0.200000,2,4,93340,485600,24,0,0,0.214046,1.130011,0.022260,0.061936,0.012761,1.463819
2000,0.200000,2,8,93340,485600,24,0,0,0.201818,0.626812,0.040003,0.051941,0.011685,0.961583
2000,0.300000,2,1,93340,512418,57,0,0,0.211381,4.588801,0.000001,0.023176,0.030510,4.862770
2000,0.300000,2,2,93340,512418,57,0,0,0.209468,2.394979,0.016510,0.022244,0.030353,2.687398
2000,0.300000,2,4,93340,512418,57,0,0,0.226687,1.223780,0.053163,0.094012,0.030267,1.653172
2000,0.300000,2,8,93340,512418,57,0,0,0.199466,0.670690,0.109372,0.056843,0.029723,1.156705
2000,0.400000,2,1,93340,425315,130,0,0,0.283638,4.116242,0.000001,0.025217,0.061893,4.496489
2000,0.400000,2,2,93340,425315,130,0,0,0.220827,2.168922,0.031912,0.026463,0.060899,2.523555
2000,0.400000,2,4,93340,425315,130,0,0,0.227595,1.356547,0.101072,0.025632,0.059154,1.798641
2000,0.400000,2,8,93340,425315,130,0,0,0.227652,0.627848,0.235189,0.034804,0.064848,1.286187
2000,0.500000,2,1,93340,263941,594,0,0,0.228224,2.337550,0.000001,0.294083,0.080655,2.947174
2000,0.500000,2,2,93340,263941,594,0,0,0.219999,1.232143,0.047922,0.022622,0.082564,1.616333
2000,0.500000,2,4,93340,263941,594,0,0,0.217844,0.657247,0.123194,0.054999,0.090803,1.177578
2000,0.500000,2,8,93340,263941,594,0,0,0.217077,0.378025,0.287680,0.060679,0.079270,1.049675
2000,0.600000,2,1,93340,102145,1788231,1,1,0.217466,1.082068,0.000001,0.011057,0.068748,1.381510
2000,0.600000,2,2,93340,102145,1788231,1,1,0.240693,0.563001,0.033175,0.011391,0.064180,0.915214
2000,0.600000,2,4,93340,102145,1788231,1,1,0.229463,0.323641,0.102114,0.011284,0.065490,0.736779
2000,0.600000,2,8,93340,102145,1788231,1,1,0.201209,0.170701,0.230686,0.028317,0.064534,0.704235
2000,0.700000,2,1,93340,29233,2751461,1,1,0.204699,0.457457,0.000000,0.003963,0.017640,0.684173
2000,0.700000,2,2,93340,29233,2751461,1,1,0.202667,0.245650,0.011193,0.003991,0.017627,0.481715
2000,0.700000,2,4,93340,29233,2751461,1,1,0.192135,0.184761,0.032090,0.004277,0.017761,0.432152
2000,0.700000,2,8,93340,29233,2751461,1,1,0.193141,0.078471,0.073720,0.005315,0.017827,0.370425
2000,0.800000,2,1,93340,5741,3192327,1,1,0.206603,0.261764,0.000000,0.002077,0.003905,0.474392
2000,0.800000,2,2,93340,5741,3192327,1,1,0.196226,0.140947,0.002283,0.002106,0.003981,0.345630
2000,0.800000,2,4,93340,5741,3192327,1,1,0.209386,0.112296,0.007181,0.002116,0.004074,0.335206
2000,0.800000,2,8,93340,5741,3192327,1,1,0.201333,0.057014,0.018767,0.002034,0.003892,0.283286
2000,0.900000,2,1,93340,427,3599086,1,1,0.180293,0.211175,0.000000,0.001488,0.000561,0.393524
2000,0.900000,2,2,93340,427,3599086,1,1,0.192922,0.114577,0.000229,0.001509,0.000591,0.309846
2000,0.900000,2,4,93340,427,3599086,1,1,0.181241,0.098925,0.000939,0.001918,0.000564,0.283606
2000,0.900000,2,8,93340,427,3599086,1,1,0.182616,0.040454,0.003099,0.001581,0.000596,0.228380
2000,1.000000,2,1,93340,1,4000000,1,1,0.182537,0.208424,0.000000,0.001498,0.000137,0.392603
2000,1.000000,2,2,93340,1,4000000,1,1,0.192178,0.110551,0.000149,0.001486,0.000148,0.304519
2000,1.000000,2,4,93340,1,4000000,1,1,0.175751,0.065631,0.000363,0.001456,0.000144,0.243351
2000,1.000000,2,8,93340,1,4000000,1,1,0.190681,0.036931,0.000855,0.001495,0.000146,0.230117
2500,0.000000,2,1,93340,0,0,0,0,0.245740,0.011205,0.000000,0.003650,0.000018,0.260614
2500,0.000000,2,2,93340,0,0,0,0,0.259230,0.006171,0.000017,0.002034,0.000019,0.267470
2500,0.000000,2,4,93340,0,0,0,0,0.245751,0.011081,0.000037,0.001043,0.000019,0.257931
2500,0.000000,2,8,93340,0,0,0,0,0.257883,0.006414,0.000073,0.001081,0.000020,0.265471
2500,0.100000,2,1,93340,501038,13,0,0,0.256834,5.428724,0.000001,0.016929,0.005203,5.715444
2500,0.100000,2,2,93340,501038,13,0,0,0.309055,2.897718,0.003085,0.017328,0.004937,3.243228
2500,0.100000,2,4,93340,501038,13,0,0,0.280898,1.459358,0.008412,0.041256,0.004606,1.813921
2500,0.100000,2,8,93340,501038,13,0,0,0.293348,0.804926,0.020274,0.030751,0.004704,1.191911
2500,0.200000,2,1,93340,760089,24,0,0,0.278831,8.662874,0.000002,0.026717,0.018693,8.998396
2500,0.200000,2,2,93340,760089,24,0,0,0.273414,4.442848,0.013006,0.067669,0.019474,4.835168
2500,0.200000,2,4,93340,760089,24,0,0,0.296084,2.293385,0.037909,0.028770,0.020746,2.711651
2500,0.200000,2,8,93340,760089,24,0,0,0.297403,1.244311,0.083507,0.038128,0.020183,1.748869
2500,0.300000,2,1,93340,801598,55,0,0,0.288590,8.435481,0.000001,0.036567,0.048662,8.823064
2500,0.300000,2,2,93340,801598,55,0,0,0.297327,4.629972,0.030997,0.035376,0.050584,5.066368
2500,0.300000,2,4,93340,801598,55,0,0,0.299979,2.420856,0.084137,0.034580,0.052806,2.931851
2500,0.300000,2,8,93340,801598,55,0,0,0.299271,1.302616,0.196174,0.089635,0.051584,2.010245
2500,0.400000,2,1,93340,663757,137,0,0,0.334511,7.623034,0.000001,0.034299,0.091677,8.095895
2500,0.400000,2,2,93340,663757,137,0,0,0.313967,3.775418,0.049826,0.035104,0.092401,4.285480
2500,0.400000,2,4,93340,663757,137,0,0,0.297108,2.060190,0.140942,0.034947,0.091974,2.661327
2500,0.400000,2,8,93340,663757,137,0,0,0.306193,1.092757,0.351536,0.077859,0.099486,1.993662
2500,0.500000,2,1,93340,411942,632,0,0,0.327896,4.768763,0.000001,0.032583,0.130557,5.269492
2500,0.500000,2,2,93340,411942,632,0,0,0.313001,2.509939,0.068954,0.032500,0.129629,3.072608
2500,0.500000,2,4,93340,411942,632,0,0,0.308101,1.412256,0.198187,0.033952,0.127054,2.104250
2500,0.500000,2,8,93340,411942,632,0,0,0.309205,0.706892,0.523449,0.061013,0.132204,1.808511
2500,0.600000,2,1,93340,158335,2889915,1,1,0.307492,2.020175,0.000001,0.018250,0.120116,2.469745
2500,0.600000,2,2,93340,158335,2889915,1,1,0.308035,1.064076,0.066403,0.019883,0.125455,1.588704
2500,0.600000,2,4,93340,158335,2889915,1,1,0.355185,0.582526,0.170409,0.019360,0.109034,1.252049
2500,0.600000,2,8,93340,158335,2889915,1,1,0.335358,0.312668,0.387241,0.049390,0.112376,1.233498
2500,0.700000,2,1,93340,45355,4299445,1,1,0.287513,0.859466,0.000001,0.004559,0.034078,1.186394
2500,0.700000,2,2,93340,45355,4299445,1,1,0.287234,0.451717,0.017984,0.005820,0.035289,0.799121
2500,0.700000,2,4,93340,45355,4299445,1,1,0.282884,0.281542,0.056071,0.006008,0.033309,0.661553
2500,0.700000,2,8,93340,45355,4299445,1,1,0.344075,0.171071,0.117075,0.005827,0.032122,0.673334
2500,0.800000,2,1,93340,8783,4988840,1,1,0.274552,0.438692,0.000000,0.001351,0.008160,0.722849
2500,0.800000,2,2,93340,8783,4988840,1,1,0.270441,0.227302,0.004949,0.002597,0.007849,0.513296
2500,0.800000,2,4,93340,8783,4988840,1,1,0.290400,0.136922,0.011636,0.002658,0.007350,0.449239
2500,0.800000,2,8,93340,8783,4988840,1,1,0.281937,0.157344,0.032979,0.002765,0.008485,0.484067
2500,0.900000,2,1,93340,616,5624096,1,1,0.302697,0.330538,0.000001,0.004304,0.000821,0.638369
2500,0.900000,2,2,93340,616,5624096,1,1,0.292023,0.176002,0.000784,0.002924,0.000821,0.472570
2500,0.900000,2,4,93340,616,5624096,1,1,0.266612,0.140107,0.002288,0.001644,0.000935,0.411621
2500,0.900000,2,8,93340,616,5624096,1,1,0.286625,0.100626,0.005312,0.001671,0.000951,0.395231
2500,1.000000,2,1,93340,1,6250000,1,1,0.259597,0.330266,0.000000,0.000163,0.000183,0.590219
2500,1.000000,2,2,93340,1,6250000,1,1,0.265761,0.168454,0.000190,0.001522,0.000192,0.436127
2500,1.000000,2,4,93340,1,6250000,1,1,0.292909,0.096864,0.000546,0.001561,0.000224,0.392114
2500,1.000000,2,8,93340,1,6250000,1,1,0.277588,0.065840,0.001162,0.001537,0.000205,0.346345
3000,0.000000,2,1,93340,0,0,0,0,0.368853,0.016454,0.000000,0.001781,0.000022,0.387112
3000,0.000000,2,2,93340,0,0,0,0,0.353437,0.008792,0.000019,0.005667,0.000021,0.367935
3000,0.000000,2,4,93340,0,0,0,0,0.369925,0.013961,0.000044,0.001086,0.000023,0.385039
3000,0.000000,2,8,93340,0,0,0,0,0.341722,0.015538,0.000091,0.001101,0.000027,0.358480
3000,0.100000,2,1,93340,719953,11,0,0,0.371174,9.043104,0.000005,0.022098,0.006233,9.452328
3000,0.100000,2,2,93340,719953,11,0,0,0.393676,4.865215,0.003363,0.023178,0.005948,5.306417
3000,0.100000,2,4,93340,719953,11,0,0,0.365735,2.726638,0.009268,0.022219,0.005987,3.154974
3000,0.100000,2,8,93340,719953,11,0,0,0.368112,1.676516,0.025306,0.021679,0.005952,2.144020
3000,0.200000,2,1,93340,1094364,23,0,0,0.399786,14.572310,0.000001,0.040446,0.030203,15.060190
3000,0.200000,2,2,93340,1094364,23,0,0,0.418034,7.985348,0.015327,0.042596,0.033326,8.523787
3000,0.200000,2,4,93340,1094364,23,0,0,0.404188,3.940084,0.052564,0.160797,0.029915,4.641008
3000,0.200000,2,8,93340,1094364,23,0,0,0.380323,2.097233,0.111311,0.098104,0.028489,2.798734
3000,0.300000,2,1,93340,1154214,50,0,0,0.394514,14.445892,0.000001,0.152675,0.070180,15.082597
3000,0.300000,2,2,93340,1154214,50,0,0,0.398900,7.756845,0.036835,0.047185,0.067990,8.337460
3000,0.300000,2,4,93340,1154214,50,0,0,0.404248,3.978536,0.120254,0.230012,0.072135,4.861326
3000,0.300000,2,8,93340,1154214,50,0,0,0.408759,2.211854,0.263068,0.142041,0.068718,3.188015
3000,0.400000,2,1,93340,955876,130,0,0,0.445621,12.919527,0.000001,0.054508,0.134316,13.573760
3000,0.400000,2,2,93340,955876,130,0,0,0.419555,7.105687,0.075742,0.055416,0.142194,7.830574
3000,0.400000,2,4,93340,955876,130,0,0,0.459591,3.510560,0.212690,0.156125,0.137009,4.535950
3000,0.400000,2,8,93340,955876,130,0,0,0.538656,1.913237,0.580946,0.094195,0.146952,3.389075
3000,0.500000,2,1,93340,592446,698,0,0,0.429208,7.827421,0.000001,0.046351,0.189095,8.506013
3000,0.500000,2,2,93340,592446,698,0,0,0.425660,4.108388,0.097782,0.047147,0.185899,4.885513
3000,0.500000,2,4,93340,592446,698,0,0,0.424260,2.141574,0.299043,0.105611,0.186041,3.193727
3000,0.500000,2,8,93340,592446,698,0,0,0.434565,1.212948,0.702142,0.110444,0.193630,2.748615
3000,0.600000,2,1,93340,228327,4140147,1,1,0.418389,3.277592,0.000001,0.042969,0.151391,3.894698
3000,0.600000,2,2,93340,228327,4140147,1,1,0.428914,1.775429,0.076946,0.023309,0.153870,2.464826
3000,0.600000,2,4,93340,228327,4140147,1,1,0.412226,0.991959,0.239479,0.024302,0.150728,1.830416
3000,0.600000,2,8,93340,228327,4140147,1,1,0.414997,0.524421,0.576132,0.060685,0.155023,1.759031
3000,0.700000,2,1,93340,65739,6191710,1,1,0.398410,1.296375,0.000000,0.006482,0.044927,1.747162
3000,0.700000,2,2,93340,65739,6191710,1,1,0.398225,0.698650,0.023926,0.009818,0.045135,1.177126
3000,0.700000,2,4,93340,65739,6191710,1,1,0.396004,0.379124,0.069736,0.007564,0.045129,0.899705
3000,0.700000,2,8,93340,65739,6191710,1,1,0.404881,0.215748,0.169363,0.007935,0.046124,0.848602
3000,0.800000,2,1,93340,12813,7184130,1,1,0.376891,0.659175,0.000001,0.001944,0.012020,1.050251
3000,0.800000,2,2,93340,12813,7184130,1,1,0.398445,0.355011,0.005937,0.001939,0.013162,0.774811
3000,0.800000,2,4,93340,12813,7184130,1,1,0.395576,0.303023,0.020006,0.003194,0.012053,0.734328
3000,0.800000,2,8,93340,12813,7184130,1,1,0.414204,0.111644,0.044899,0.003194,0.012972,0.587734
3000,0.900000,2,1,93340,778,8099136,1,1,0.375848,0.476317,0.000000,0.000280,0.001195,0.853650
3000,0.900000,2,2,93340,778,8099136,1,1,0.404384,0.261154,0.000688,0.000399,0.001361,0.667997
3000,0.900000,2,4,93340,778,8099136,1,1,0.404699,0.232216,0.002853,0.001602,0.001184,0.642564
3000,0.900000,2,8,93340,778,8099136,1,1,0.383231,0.084488,0.005852,0.001663,0.001261,0.476540
3000,1.000000,2,1,93340,1,9000000,1,1,0.374088,0.476631,0.000000,0.000199,0.000221,0.851150
3000,1.000000,2,2,93340,1,9000000,1,1,0.379693,0.243335,0.000227,0.000194,0.000229,0.623689
3000,1.000000,2,4,93340,1,9000000,1,1,0.369062,0.134599,0.000602,0.001593,0.000239,0.506106
3000,1.000000,2,8,93340,1,9000000,1,1,0.362740,0.077248,0.001367,0.001526,0.000208,0.443104
3500,0.000000,2,1,93340,0,0,0,0,0.473737,0.023036,0.000000,0.001860,0.000025,0.498658
3500,0.000000,2,2,93340,0,0,0,0,0.475594,0.012589,0.000022,0.001869,0.000027,0.490102
3500,0.000000,2,4,93340,0,0,0,0,0.498536,0.023049,0.000052,0.001121,0.000026,0.522785
3500,0.000000,2,8,93340,0,0,0,0,0.484673,0.010331,0.000119,0.001121,0.000026,0.496269
3500,0.100000,2,1,93340,981278,12,0,0,0.494480,15.845585,0.000001,0.035677,0.009772,16.401546
3500,0.100000,2,2,93340,981278,12,0,0,0.490891,7.993989,0.008361,0.135912,0.008986,8.665071
3500,0.100000,2,4,93340,981278,12,0,0,0.498218,4.105374,0.016818,0.031471,0.008314,4.699316
3500,0.100000,2,8,93340,981278,12,0,0,0.483174,2.163261,0.040159,0.076782,0.008897,2.846168
3500,0.200000,2,1,93340,1489212,28,0,0,0.497660,21.695355,0.000001,0.050267,0.039830,22.307101
3500,0.200000,2,2,93340,1489212,28,0,0,0.530676,12.088777,0.023523,0.052572,0.041632,12.775130
3500,0.200000,2,4,93340,1489212,28,0,0,0.539199,6.290671,0.071815,0.055319,0.043331,7.079022
3500,0.200000,2,8,93340,1489212,28,0,0,0.589318,3.288925,0.177277,0.113596,0.043834,4.391886
3500,0.300000,2,1,93340,1569041,54,0,0,0.581903,23.682556,0.000001,0.063629,0.093658,24.448001
3500,0.300000,2,2,93340,1569041,54,0,0,0.526003,12.558887,0.053321,0.065558,0.096961,13.342913
3500,0.300000,2,4,93340,1569041,54,0,0,0.570514,6.896227,0.174162,0.069700,0.104290,7.895291
3500,0.300000,2,8,93340,1569041,54,0,0,0.589173,3.497116,0.362600,0.185415,0.099338,4.869137
3500,0.400000,2,1,93340,1298515,160,0,0,0.576181,21.431561,0.000006,0.075656,0.214735,22.334088
3500,0.400000,2,2,93340,1298515,160,0,0,0.604091,10.502956,0.102831,0.072495,0.185133,11.513051
3500,0.400000,2,4,93340,1298515,160,0,0,0.545340,5.325220,0.297193,0.360873,0.180606,6.796736
3500,0.400000,2,8,93340,1298515,160,0,0,0.562611,2.919883,0.696082,0.177649,0.171856,4.657143
3500,0.500000,2,1,93340,804294,728,0,0,0.600772,12.416536,0.000001,0.064805,0.261177,13.363065
3500,0.500000,2,2,93340,804294,728,0,0,0.567184,6.556809,0.124845,0.060714,0.251562,7.589652
3500,0.500000,2,4,93340,804294,728,0,0,0.576090,3.352865,0.397157,0.172185,0.252221,4.800480
3500,0.500000,2,8,93340,804294,728,0,0,0.563522,1.873294,0.954703,0.182076,0.259569,3.965149
3500,0.600000,2,1,93340,309535,5703787,1,1,0.540786,5.090160,0.000001,0.032342,0.216274,5.886044
3500,0.600000,2,2,93340,309535,5703787,1,1,0.539598,2.761202,0.105545,0.031306,0.216950,3.664087
3500,0.600000,2,4,93340,309535,5703787,1,1,0.538406,1.507106,0.339915,0.033843,0.221656,2.665675
3500,0.600000,2,8,93340,309535,5703787,1,1,0.552932,0.817874,0.770156,0.090133,0.221984,2.510253
3500,0.700000,2,1,93340,88386,8432477,1,1,0.515436,1.977708,0.000001,0.007959,0.066193,2.568731
3500,0.700000,2,2,93340,88386,8432477,1,1,0.534012,1.073613,0.036865,0.008386,0.071925,1.727040
3500,0.700000,2,4,93340,88386,8432477,1,1,0.561068,0.595540,0.106815,0.010487,0.070998,1.349013
3500,0.700000,2,8,93340,88386,8432477,1,1,0.558724,0.469072,0.244825,0.009440,0.072295,1.369626
3500,0.800000,2,1,93340,17008,9781254,1,1,0.535570,0.942221,0.000000,0.001940,0.014656,1.494542
3500,0.800000,2,2,93340,17008,9781254,1,1,0.534478,0.491417,0.010724,0.001985,0.014972,1.053890
3500,0.800000,2,4,93340,17008,9781254,1,1,0.539246,0.300606,0.025243,0.003231,0.015366,0.884267
3500,0.800000,2,8,93340,17008,9781254,1,1,0.561765,0.152771,0.059852,0.003166,0.014983,0.793412
3500,0.900000,2,1,93340,1137,11023519,1,1,0.509070,0.683368,0.000000,0.000401,0.001742,1.194615
3500,0.900000,2,2,93340,1137,11023519,1,1,0.532081,0.355695,0.000960,0.000325,0.001747,0.890855
3500,0.900000,2,4,93340,1137,11023519,1,1,0.521413,0.249652,0.002965,0.002021,0.001817,0.777930
3500,0.900000,2,8,93340,1137,11023519,1,1,0.539708,0.117963,0.006585,0.001652,0.001675,0.667654
3500,1.000000,2,1,93340,1,12250000,1,1,0.517564,0.653005,0.000000,0.000253,0.000240,1.171074
3500,1.000000,2,2,93340,1,12250000,1,1,0.510697,0.340675,0.000262,0.005165,0.000239,0.857049
