n,p,nnodes,nthreads,seed,num_clusters,max_cluster,rperc,cperc,init_time,perc_time,tjoin_time,recv_time,pjoin_time,total_time
1500,0.300000,3,1,797325,288772,48,0,0,0.131367,1.308673,0.000001,0.032364,0.027601,1.507570
1500,0.300000,3,2,797325,288772,48,0,0,0.136403,0.669899,0.009100,0.046773,0.026089,0.897433
1500,0.300000,3,4,797325,288772,48,0,0,0.138950,0.367719,0.027107,0.038156,0.026485,0.612911
1500,0.300000,3,8,797325,288772,48,0,0,0.147746,0.194935,0.054848,0.074948,0.025559,0.522081
1500,0.400000,3,1,797325,239726,146,0,0,0.144748,1.057724,0.000001,0.035389,0.049611,1.294496
1500,0.400000,3,2,797325,239726,146,0,0,0.148433,0.570266,0.015097,0.034343,0.048652,0.825935
1500,0.400000,3,4,797325,239726,146,0,0,0.133844,0.310129,0.045627,0.037992,0.048621,0.589992
1500,0.400000,3,8,797325,239726,146,0,0,0.153406,0.168561,0.104410,0.093484,0.048632,0.591718
1500,0.500000,3,1,797325,148149,797,0,0,0.148883,0.683719,0.000000,0.031627,0.069711,0.938822
1500,0.500000,3,2,797325,148149,797,0,0,0.157499,0.367495,0.023340,0.031632,0.069872,0.656705
1500,0.500000,3,4,797325,148149,797,0,0,0.160347,0.202886,0.068570,0.058694,0.069951,0.570612
1500,0.500000,3,8,797325,148149,797,0,0,0.135207,0.112364,0.154253,0.087394,0.069391,0.575572
1500,0.600000,3,1,797325,57110,1055647,1,1,0.145124,0.315002,0.000000,0.018348,0.058076,0.538242
1500,0.600000,3,2,797325,57110,1055647,1,1,0.137319,0.171537,0.017763,0.018265,0.057374,0.404553
1500,0.600000,3,4,797325,57110,1055647,1,1,0.153595,0.095321,0.054409,0.072480,0.058210,0.437572
1500,0.600000,3,8,797325,57110,1055647,1,1,0.140743,0.052216,0.128456,0.036186,0.058021,0.421189
1500,0.700000,3,1,797325,16391,1548003,1,1,0.130624,0.147532,0.000000,0.006267,0.016726,0.301466
1500,0.700000,3,2,797325,16391,1548003,1,1,0.129356,0.079901,0.006377,0.006569,0.016844,0.239489
1500,0.700000,3,4,797325,16391,1548003,1,1,0.128403,0.044121,0.017315,0.006810,0.016740,0.214036
1500,0.700000,3,8,797325,16391,1548003,1,1,0.130390,0.025039,0.039528,0.038661,0.016850,0.251590
1500,0.800000,3,1,797325,3229,1795931,1,1,0.150448,0.090735,0.000000,0.002629,0.003470,0.247327
1500,0.800000,3,2,797325,3229,1795931,1,1,0.157435,0.050022,0.001645,0.002714,0.003423,0.215310
1500,0.800000,3,4,797325,3229,1795931,1,1,0.143179,0.027377,0.004665,0.006582,0.003548,0.185463
1500,0.800000,3,8,797325,3229,1795931,1,1,0.137620,0.015694,0.010720,0.025991,0.003517,0.193780
1500,0.900000,3,1,797325,200,2025025,1,1,0.140254,0.077937,0.000000,0.001655,0.000443,0.220294
1500,0.900000,3,2,797325,200,2025025,1,1,0.166699,0.041117,0.000256,0.001650,0.000485,0.210222
1500,0.900000,3,4,797325,200,2025025,1,1,0.147703,0.023012,0.000901,0.001384,0.000496,0.173521
1500,0.900000,3,8,797325,200,2025025,1,1,0.138084,0.012457,0.001450,0.001612,0.000510,0.154145
1500,1.000000,3,1,797325,1,2250000,1,1,0.151739,0.077009,0.000000,0.001481,0.000189,0.230424
1500,1.000000,3,2,797325,1,2250000,1,1,0.136141,0.039588,0.000111,0.001499,0.000195,0.177540
1500,1.000000,3,4,797325,1,2250000,1,1,0.124881,0.021427,0.000302,0.022311,0.000188,0.169114
1500,1.000000,3,8,797325,1,2250000,1,1,0.136621,0.011838,0.000671,0.012030,0.000193,0.161360
2000,0.000000,3,1,797325,0,0,0,0,0.197283,0.005526,0.000000,0.001460,0.000022,0.204290
2000,0.000000,3,2,797325,0,0,0,0,0.188607,0.002888,0.000014,0.001475,0.000021,0.193005
2000,0.000000,3,4,797325,0,0,0,0,0.201447,0.001781,0.000028,0.001434,0.000023,0.204713
2000,0.000000,3,8,797325,0,0,0,0,0.190231,0.001905,0.000055,0.001470,0.000024,0.193684
2000,0.100000,3,1,797325,320488,10,0,0,0.194554,1.942724,0.000001,0.025683,0.003305,2.172618
2000,0.100000,3,2,797325,320488,10,0,0,0.220268,0.971880,0.001280,0.028275,0.003437,1.234457
2000,0.100000,3,4,797325,320488,10,0,0,0.211147,0.537540,0.004450,0.127293,0.003435,0.896894
2000,0.100000,3,8,797325,320488,10,0,0,0.218380,0.273573,0.009369,0.062507,0.003374,0.588766
2000,0.200000,3,1,797325,486664,28,0,0,0.214568,2.833886,0.000001,0.043177,0.016922,3.120630
2000,0.200000,3,2,797325,486664,28,0,0,0.213525,1.493176,0.006083,0.043887,0.016626,1.788877
2000,0.200000,3,4,797325,486664,28,0,0,0.214343,0.799648,0.021121,0.043946,0.016532,1.121946
2000,0.200000,3,8,797325,486664,28,0,0,0.211120,0.420676,0.040791,0.077331,0.016107,0.801862
2000,0.300000,3,1,797325,512928,52,0,0,0.238811,2.928671,0.000001,0.054251,0.048630,3.283569
2000,0.300000,3,2,797325,512928,52,0,0,0.237458,1.575128,0.016929,0.055614,0.049931,1.953426
2000,0.300000,3,4,797325,512928,52,0,0,0.201832,0.867916,0.050792,0.063143,0.050846,1.262897
2000,0.300000,3,8,797325,512928,52,0,0,0.220175,0.450501,0.111851,0.091159,0.050303,0.967113
2000,0.400000,3,1,797325,425775,152,0,0,0.260048,2.564344,0.000001,0.057794,0.089881,2.984860
2000,0.400000,3,2,797325,425775,152,0,0,0.225069,1.321636,0.028821,0.057361,0.087018,1.737169
2000,0.400000,3,4,797325,425775,152,0,0,0.221297,0.706050,0.080971,0.090105,0.084457,1.212818
2000,0.400000,3,8,797325,425775,152,0,0,0.229350,0.385483,0.195605,0.113247,0.082717,1.048810
2000,0.500000,3,1,797325,263395,641,0,0,0.229665,1.582063,0.000001,0.052536,0.121905,1.995628
2000,0.500000,3,2,797325,263395,641,0,0,0.216075,0.868850,0.043109,0.055047,0.128030,1.324528
2000,0.500000,3,4,797325,263395,641,0,0,0.230314,0.467045,0.124556,0.072922,0.124101,1.046230
2000,0.500000,3,8,797325,263395,641,0,0,0.246020,0.252307,0.297649,0.223008,0.123363,1.184937
2000,0.600000,3,1,797325,101566,1846192,1,1,0.224995,0.727247,0.000000,0.030073,0.102386,1.088223
2000,0.600000,3,2,797325,101566,1846192,1,1,0.231940,0.382225,0.030486,0.027789,0.101337,0.777461
2000,0.600000,3,4,797325,101566,1846192,1,1,0.227519,0.212057,0.096469,0.064498,0.100893,0.707082
2000,0.600000,3,8,797325,101566,1846192,1,1,0.230603,0.114656,0.247020,0.043321,0.098974,0.743325
2000,0.700000,3,1,797325,28918,2752877,1,1,0.209296,0.309873,0.000000,0.009418,0.033444,0.562713
2000,0.700000,3,2,797325,28918,2752877,1,1,0.214969,0.169783,0.010193,0.009963,0.036329,0.442171
2000,0.700000,3,4,797325,28918,2752877,1,1,0.238291,0.093736,0.030060,0.036001,0.034069,0.433298
2000,0.700000,3,8,797325,28918,2752877,1,1,0.219071,0.051036,0.073577,0.011765,0.034061,0.391539
2000,0.800000,3,1,797325,5754,3192996,1,1,0.198460,0.189832,0.000000,0.003938,0.008735,0.401092
2000,0.800000,3,2,797325,5754,3192996,1,1,0.207050,0.097236,0.001952,0.003874,0.008437,0.318731
2000,0.800000,3,4,797325,5754,3192996,1,1,0.216415,0.054444,0.007507,0.004338,0.009006,0.291936
2000,0.800000,3,8,797325,5754,3192996,1,1,0.203850,0.029241,0.018875,0.004318,0.008533,0.265197
2000,0.900000,3,1,797325,390,3599288,1,1,0.210566,0.151671,0.000000,0.001826,0.001190,0.365267
2000,0.900000,3,2,797325,390,3599288,1,1,0.195095,0.078491,0.000300,0.001837,0.001080,0.276822
2000,0.900000,3,4,797325,390,3599288,1,1,0.202432,0.042578,0.001215,0.001805,0.001143,0.249197
2000,0.900000,3,8,797325,390,3599288,1,1,0.224034,0.023704,0.003114,0.010901,0.001055,0.262840
2000,1.000000,3,1,797325,1,4000000,1,1,0.189917,0.141222,0.000000,0.001599,0.000236,0.332981
2000,1.000000,3,2,797325,1,4000000,1,1,0.199842,0.076718,0.000144,0.001578,0.000262,0.278551
2000,1.000000,3,4,797325,1,4000000,1,1,0.200561,0.040065,0.000408,0.006815,0.000251,0.248108
2000,1.000000,3,8,797325,1,4000000,1,1,0.209106,0.021183,0.000895,0.002023,0.000282,0.233499
2500,0.000000,3,1,797325,0,0,0,0,0.260028,0.007571,0.000000,0.001518,0.000028,0.269144
2500,0.000000,3,2,797325,0,0,0,0,0.274591,0.004357,0.000015,0.001095,0.000025,0.280084
2500,0.000000,3,4,797325,0,0,0,0,0.274180,0.002713,0.000034,0.003191,0.000027,0.280145
2500,0.000000,3,8,797325,0,0,0,0,0.286693,0.002176,0.000068,0.001089,0.000029,0.290056
2500,0.100000,3,1,797325,501612,13,0,0,0.274924,3.628893,0.000001,0.040419,0.005127,3.959154
2500,0.100000,3,2,797325,501612,13,0,0,0.282773,1.870876,0.002595,0.037985,0.005005,2.212720
2500,0.100000,3,4,797325,501612,13,0,0,0.282665,1.009880,0.008044,0.038611,0.004949,1.364590
2500,0.100000,3,8,797325,501612,13,0,0,0.281691,0.528747,0.014955,0.074395,0.004855,0.938557
2500,0.200000,3,1,797325,760504,25,0,0,0.293714,5.316211,0.000001,0.068105,0.027325,5.724082
2500,0.200000,3,2,797325,760504,25,0,0,0.303006,2.828610,0.011934,0.066147,0.027006,3.260916
2500,0.200000,3,4,797325,760504,25,0,0,0.289488,1.534263,0.035123,0.066559,0.026652,1.988881
2500,0.200000,3,8,797325,760504,25,0,0,0.342176,0.808331,0.075854,0.126490,0.026529,1.440021
2500,0.300000,3,1,797325,801102,52,0,0,0.316278,5.706227,0.000001,0.085757,0.073779,6.202702
2500,0.300000,3,2,797325,801102,52,0,0,0.321036,3.112349,0.027379,0.087444,0.072570,3.648948
2500,0.300000,3,4,797325,801102,52,0,0,0.356578,1.681645,0.077835,0.086583,0.072444,2.317774
2500,0.300000,3,8,797325,801102,52,0,0,0.338969,0.862029,0.180716,0.179135,0.073237,1.706484
2500,0.400000,3,1,797325,663776,152,0,0,0.331917,4.968464,0.000001,0.094557,0.136291,5.550929
2500,0.400000,3,2,797325,663776,152,0,0,0.337700,2.600895,0.050061,0.092411,0.132861,3.242804
2500,0.400000,3,4,797325,663776,152,0,0,0.315854,1.422199,0.143875,0.208400,0.137018,2.267809
2500,0.400000,3,8,797325,663776,152,0,0,0.327549,0.730087,0.325488,0.217079,0.129152,1.795354
2500,0.500000,3,1,797325,411137,624,0,0,0.355000,2.986075,0.000001,0.118886,0.187565,3.661480
2500,0.500000,3,2,797325,411137,624,0,0,0.326939,1.620781,0.068220,0.079784,0.189035,2.303763
2500,0.500000,3,4,797325,411137,624,0,0,0.322912,0.878465,0.195180,0.143926,0.188564,1.757776
2500,0.500000,3,8,797325,411137,624,0,0,0.352077,0.472344,0.486279,0.192410,0.188971,1.751056
2500,0.600000,3,1,797325,158209,2906636,1,1,0.333424,1.292283,0.000001,0.051069,0.156794,1.837771
2500,0.600000,3,2,797325,158209,2906636,1,1,0.315135,0.699036,0.056134,0.040191,0.155036,1.272031
2500,0.600000,3,4,797325,158209,2906636,1,1,0.338862,0.384785,0.153067,0.092918,0.156364,1.138079
2500,0.600000,3,8,797325,158209,2906636,1,1,0.341401,0.209025,0.368347,0.082148,0.155886,1.178113
2500,0.700000,3,1,797325,45121,4302132,1,1,0.307833,0.529750,0.000000,0.031501,0.049303,0.919357
2500,0.700000,3,2,797325,45121,4302132,1,1,0.288529,0.287985,0.020409,0.013471,0.050206,0.661914
2500,0.700000,3,4,797325,45121,4302132,1,1,0.302874,0.157640,0.051366,0.041683,0.050094,0.605660
2500,0.700000,3,8,797325,45121,4302132,1,1,0.328511,0.086139,0.112658,0.020426,0.049331,0.600159
2500,0.800000,3,1,797325,8785,4989509,1,1,0.284451,0.278610,0.000000,0.004183,0.010407,0.577784
2500,0.800000,3,2,797325,8785,4989509,1,1,0.291751,0.149515,0.003891,0.004173,0.010824,0.460419
2500,0.800000,3,4,797325,8785,4989509,1,1,0.301713,0.082108,0.012887,0.029631,0.010514,0.437208
2500,0.800000,3,8,797325,8785,4989509,1,1,0.292144,0.045919,0.026577,0.011665,0.010461,0.387396
2500,0.900000,3,1,797325,579,5624203,1,1,0.288511,0.215326,0.000000,0.001859,0.001239,0.506944
2500,0.900000,3,2,797325,579,5624203,1,1,0.284192,0.115348,0.000899,0.001890,0.001295,0.403640
2500,0.900000,3,4,797325,579,5624203,1,1,0.286526,0.063218,0.002708,0.004523,0.001232,0.358247
2500,0.900000,3,8,797325,579,5624203,1,1,0.303831,0.034373,0.004578,0.002827,0.001233,0.346890
2500,1.000000,3,1,797325,1,6250000,1,1,0.299117,0.206618,0.000000,0.001553,0.000295,0.507591
2500,1.000000,3,2,797325,1,6250000,1,1,0.289449,0.111977,0.000186,0.001533,0.000314,0.403468
2500,1.000000,3,4,797325,1,6250000,1,1,0.281928,0.059821,0.000493,0.011939,0.000300,0.354489
2500,1.000000,3,8,797325,1,6250000,1,1,0.291843,0.032036,0.001132,0.001979,0.000344,0.327344
3000,0.000000,3,1,797325,0,0,0,0,0.362624,0.010637,0.000000,0.003596,0.000032,0.376889
3000,0.000000,3,2,797325,0,0,0,0,0.368642,0.005967,0.000019,0.002505,0.000031,0.377165
3000,0.000000,3,4,797325,0,0,0,0,0.370154,0.003571,0.000040,0.003623,0.000031,0.377418
3000,0.000000,3,8,797325,0,0,0,0,0.378735,0.002886,0.000081,0.001182,0.000036,0.382920
3000,0.100000,3,1,797325,721705,12,0,0,0.394544,6.075145,0.000001,0.054244,0.009639,6.548563
3000,0.100000,3,2,797325,721705,12,0,0,0.411905,3.327042,0.003782,0.054014,0.009560,3.827524
3000,0.100000,3,4,797325,721705,12,0,0,0.417169,1.796873,0.011591,0.054376,0.009091,2.322880
3000,0.100000,3,8,797325,721705,12,0,0,0.406851,0.906351,0.023795,0.106283,0.009214,1.509568
3000,0.200000,3,1,797325,1095468,24,0,0,0.416130,9.698637,0.000001,0.101148,0.048565,10.289431
3000,0.200000,3,2,797325,1095468,24,0,0,0.426746,5.088821,0.017299,0.098263,0.047849,5.713283
3000,0.200000,3,4,797325,1095468,24,0,0,0.431216,2.684673,0.049887,0.187349,0.049097,3.462523
3000,0.200000,3,8,797325,1095468,24,0,0,0.417118,1.380179,0.112000,0.222199,0.048561,2.281587
3000,0.300000,3,1,797325,1153905,53,0,0,0.432014,9.716653,0.000001,0.116078,0.101497,10.393288
3000,0.300000,3,2,797325,1153905,53,0,0,0.436261,4.879914,0.038426,0.133113,0.100662,5.625317
3000,0.300000,3,4,797325,1153905,53,0,0,0.395557,2.695865,0.114372,0.168254,0.102796,3.533744
3000,0.300000,3,8,797325,1153905,53,0,0,0.407151,1.464917,0.253841,0.259519,0.101853,2.602387
3000,0.400000,3,1,797325,955042,131,0,0,0.458661,8.018040,0.000001,0.195825,0.188891,8.887615
3000,0.400000,3,2,797325,955042,131,0,0,0.470758,4.053044,0.066468,0.168431,0.191634,4.985959
3000,0.400000,3,4,797325,955042,131,0,0,0.440511,2.256028,0.199369,0.201383,0.199587,3.351381
3000,0.400000,3,8,797325,955042,131,0,0,0.458210,1.235879,0.501019,0.244184,0.207768,2.766250
3000,0.500000,3,1,797325,592114,793,0,0,0.474395,5.480993,0.000001,0.123795,0.291061,6.391584
3000,0.500000,3,2,797325,592114,793,0,0,0.456596,2.869822,0.097741,0.120434,0.290172,3.867302
3000,0.500000,3,4,797325,592114,793,0,0,0.465483,1.551049,0.301391,0.121024,0.291035,2.782100
3000,0.500000,3,8,797325,592114,793,0,0,0.467769,0.803018,0.696994,0.222072,0.292927,2.572563
3000,0.600000,3,1,797325,228634,4136484,1,1,0.454556,2.328467,0.000001,0.061702,0.242135,3.093554
3000,0.600000,3,2,797325,228634,4136484,1,1,0.458499,1.225726,0.085036,0.060366,0.243266,2.082188
3000,0.600000,3,4,797325,228634,4136484,1,1,0.456239,0.670568,0.250400,0.105086,0.240807,1.738039
3000,0.600000,3,8,797325,228634,4136484,1,1,0.455482,0.349350,0.599206,0.124904,0.243679,1.801119
3000,0.700000,3,1,797325,65580,6192358,1,1,0.442141,0.890078,0.000001,0.016122,0.072356,1.422294
500,0.000000,3,1,346733,0,0,0,0,0.087116,0.000332,0.000000,0.001408,0.000005,0.088861
500,0.000000,3,2,346733,0,0,0,0,0.072296,0.000404,0.000004,0.001480,0.000005,0.074189
500,0.000000,3,4,346733,0,0,0,0,0.047027,0.000424,0.000007,0.001421,0.000005,0.048883
500,0.000000,3,8,346733,0,0,0,0,0.058077,0.000640,0.000015,0.002349,0.000005,0.061085
500,0.100000,3,1,346733,20133,8,0,0,0.057389,0.031151,0.000000,0.003527,0.000147,0.092559
500,0.100000,3,2,346733,20133,8,0,0,0.047948,0.016366,0.000041,0.003683,0.000146,0.068659
500,0.100000,3,4,346733,20133,8,0,0,0.046749,0.009136,0.000284,0.004787,0.000146,0.061912
500,0.100000,3,8,346733,20133,8,0,0,0.047243,0.005576,0.000602,0.004388,0.000176,0.059359
500,0.200000,3,1,346733,30423,18,0,0,0.046928,0.045045,0.000000,0.004926,0.001157,0.098665
500,0.200000,3,2,346733,30423,18,0,0,0.052474,0.026793,0.000463,0.005280,0.001321,0.087263
500,0.200000,3,4,346733,30423,18,0,0,0.059992,0.014233,0.001295,0.018539,0.001233,0.096611
500,0.200000,3,8,346733,30423,18,0,0,0.084803,0.008827,0.003035,0.010947,0.001299,0.111186
500,0.300000,3,1,346733,31906,33,0,0,0.086684,0.053315,0.000000,0.005797,0.002723,0.149326
500,0.300000,3,2,346733,31906,33,0,0,0.064574,0.028971,0.000913,0.006073,0.003056,0.104824
500,0.300000,3,4,346733,31906,33,0,0,0.049676,0.015211,0.002874,0.006771,0.002775,0.079067
500,0.300000,3,8,346733,31906,33,0,0,0.048252,0.009274,0.007290,0.008857,0.002727,0.079064
500,0.400000,3,1,346733,26487,116,0,0,0.050421,0.046587,0.000000,0.006211,0.005753,0.109834
500,0.400000,3,2,346733,26487,116,0,0,0.047051,0.022926,0.001484,0.005984,0.004918,0.083444
500,0.400000,3,4,346733,26487,116,0,0,0.271834,0.012629,0.004935,0.008944,0.004921,0.304758
500,0.400000,3,8,346733,26487,116,0,0,0.048483,0.008765,0.013726,0.009392,0.005350,0.088463
500,0.500000,3,1,346733,16328,402,0,0,0.048738,0.028887,0.000000,0.007206,0.007140,0.092538
500,0.500000,3,2,346733,16328,402,0,0,0.049896,0.016621,0.002431,0.006149,0.006912,0.082782
500,0.500000,3,4,346733,16328,402,0,0,0.046651,0.009423,0.007844,0.017312,0.006945,0.089286
500,0.500000,3,8,346733,16328,402,0,0,0.048908,0.006485,0.017481,0.007504,0.006945,0.089156
500,0.600000,3,1,346733,6203,114821,1,1,0.047274,0.015396,0.000000,0.004012,0.005672,0.072532
500,0.600000,3,2,346733,6203,114821,1,1,0.047896,0.009027,0.002190,0.004214,0.005993,0.069591
500,0.600000,3,4,346733,6203,114821,1,1,0.047599,0.005457,0.006509,0.011122,0.005823,0.076859
500,0.600000,3,8,346733,6203,114821,1,1,0.047991,0.003604,0.015149,0.009749,0.005734,0.082805
500,0.700000,3,1,346733,1776,171961,1,1,0.060908,0.010634,0.000000,0.002081,0.001919,0.075592
500,0.700000,3,2,346733,1776,171961,1,1,0.047465,0.005705,0.000720,0.002027,0.001796,0.057781
500,0.700000,3,4,346733,1776,171961,1,1,0.046151,0.003488,0.001931,0.011721,0.001792,0.065163
500,0.700000,3,8,346733,1776,171961,1,1,0.058505,0.002231,0.004678,0.006580,0.001824,0.073951
500,0.800000,3,1,346733,336,199366,1,1,0.046125,0.007921,0.000000,0.001461,0.000577,0.056090
500,0.800000,3,2,346733,336,199366,1,1,0.045993,0.004676,0.000203,0.001577,0.000574,0.053033
500,0.800000,3,4,346733,336,199366,1,1,0.047278,0.002757,0.000542,0.001574,0.000552,0.052716
500,0.800000,3,8,346733,336,199366,1,1,0.046387,0.001809,0.001575,0.007044,0.000558,0.057390
500,0.900000,3,1,346733,23,225060,1,1,0.048112,0.007244,0.000000,0.001511,0.000103,0.056972
500,0.900000,3,2,346733,23,225060,1,1,0.048200,0.004484,0.000043,0.001447,0.000113,0.054288
500,0.900000,3,4,346733,23,225060,1,1,0.046805,0.002503,0.000157,0.004391,0.000122,0.053980
500,0.900000,3,8,346733,23,225060,1,1,0.064369,0.001608,0.000344,0.001406,0.000125,0.067855
500,1.000000,3,1,346733,1,250000,1,1,0.054621,0.007308,0.000000,0.001390,0.000060,0.063380
500,1.000000,3,2,346733,1,250000,1,1,0.046864,0.004267,0.000036,0.001414,0.000066,0.052649
500,1.000000,3,4,346733,1,250000,1,1,0.047213,0.002556,0.000102,0.004903,0.000064,0.054840
500,1.000000,3,8,346733,1,250000,1,1,0.047025,0.001633,0.000232,0.005635,0.000075,0.054603
1000,0.000000,3,1,346733,0,0,0,0,0.074437,0.001328,0.000000,0.001394,0.000010,0.077169
1000,0.000000,3,2,346733,0,0,0,0,0.075605,0.000973,0.000017,0.001475,0.000011,0.078081
1000,0.000000,3,4,346733,0,0,0,0,0.074798,0.000742,0.000014,0.001477,0.000011,0.077042
1000,0.000000,3,8,346733,0,0,0,0,0.074093,0.001091,0.000029,0.003237,0.000009,0.078458
1000,0.100000,3,1,346733,80630,10,0,0,0.072460,0.228864,0.000000,0.008501,0.000831,0.312164
1000,0.100000,3,2,346733,80630,10,0,0,0.078510,0.131095,0.000420,0.008530,0.000897,0.221696
1000,0.100000,3,4,346733,80630,10,0,0,0.097040,0.070024,0.001178,0.018389,0.000834,0.190505
1000,0.100000,3,8,346733,80630,10,0,0,0.075422,0.038685,0.002298,0.013572,0.000921,0.136274
1000,0.200000,3,1,346733,121830,28,0,0,0.077174,0.384813,0.000000,0.013437,0.004556,0.482782
1000,0.200000,3,2,346733,121830,28,0,0,0.090303,0.201917,0.001481,0.013462,0.004463,0.315571
1000,0.200000,3,4,346733,121830,28,0,0,0.076956,0.105708,0.004819,0.016531,0.004561,0.213978
1000,0.200000,3,8,346733,121830,28,0,0,0.077182,0.056604,0.009652,0.028041,0.004160,0.183975
1000,0.300000,3,2,346733,128161,64,0,0,0.128571,0.201749,0.003254,0.015838,0.010067,0.363732
1000,0.300000,3,4,346733,128161,64,0,0,0.090254,0.113253,0.011113,0.044449,0.010007,0.275443
1000,0.300000,3,8,346733,128161,64,0,0,0.100583,0.060861,0.025804,0.032386,0.010025,0.240393
1000,0.400000,3,1,346733,106145,150,0,0,0.082293,0.334509,0.000000,0.017288,0.020100,0.457317
1000,0.400000,3,2,346733,106145,150,0,0,0.106285,0.175910,0.006768,0.017775,0.020016,0.330925
1000,0.400000,3,4,346733,106145,150,0,0,0.130089,0.097057,0.021045,0.019599,0.020015,0.294100
1000,0.400000,3,8,346733,106145,150,0,0,0.095081,0.053666,0.048585,0.027295,0.019797,0.254932
1000,0.500000,3,1,346733,66234,553,0,0,0.137594,0.220896,0.000000,0.015261,0.031010,0.407099
1000,0.500000,3,2,346733,66234,553,0,0,0.094951,0.117013,0.010228,0.015552,0.031079,0.271936
1000,0.500000,3,4,346733,66234,553,0,0,0.163419,0.065242,0.032180,0.020477,0.031139,0.317093
1000,0.500000,3,8,346733,66234,553,0,0,0.097169,0.037781,0.072624,0.030270,0.031144,0.277219
1000,0.600000,3,1,346733,25326,468406,1,1,0.082258,0.103872,0.000000,0.008938,0.024759,0.220442
1000,0.600000,3,2,346733,25326,468406,1,1,0.085328,0.055083,0.008294,0.008610,0.024822,0.182977
1000,0.600000,3,4,346733,25326,468406,1,1,0.080820,0.031639,0.024932,0.011279,0.024834,0.174751
1000,0.600000,3,8,346733,25326,468406,1,1,0.094355,0.018251,0.061251,0.027008,0.024746,0.227941
1000,0.700000,3,1,346733,7367,688064,1,1,0.081599,0.053072,0.000000,0.005131,0.006364,0.146317
1000,0.700000,3,2,346733,7367,688064,1,1,0.079718,0.028129,0.003009,0.005706,0.006457,0.123217
1000,0.700000,3,4,346733,7367,688064,1,1,0.098239,0.015934,0.007490,0.020428,0.006400,0.148771
1000,0.700000,3,8,346733,7367,688064,1,1,0.086576,0.009462,0.019695,0.008569,0.006489,0.131331
1000,0.800000,3,1,346733,1422,798397,1,1,0.077736,0.036010,0.000000,0.001838,0.001959,0.117567
1000,0.800000,3,2,346733,1422,798397,1,1,0.081371,0.019287,0.000901,0.001746,0.001864,0.105194
1000,0.800000,3,4,346733,1422,798397,1,1,0.091181,0.010986,0.002432,0.005558,0.001891,0.112101
1000,0.800000,3,8,346733,1422,798397,1,1,0.078857,0.006336,0.005393,0.004039,0.001859,0.096570
1000,0.900000,3,1,346733,101,900398,1,1,0.078850,0.030676,0.000000,0.001405,0.000369,0.111304
1000,0.900000,3,2,346733,101,900398,1,1,0.092355,0.017904,0.000167,0.001458,0.000410,0.112299
1000,0.900000,3,4,346733,101,900398,1,1,0.077306,0.009297,0.000401,0.014248,0.000365,0.101623
1000,0.900000,3,8,346733,101,900398,1,1,0.102045,0.005661,0.000966,0.004036,0.000395,0.113118
1000,1.000000,3,1,346733,1,1000000,1,1,0.089544,0.029825,0.000000,0.001383,0.000126,0.120883
1000,1.000000,3,2,346733,1,1000000,1,1,0.088437,0.017203,0.000078,0.001430,0.000148,0.107301
1000,1.000000,3,4,346733,1,1000000,1,1,0.080387,0.008882,0.000204,0.003575,0.000126,0.093179
1000,1.000000,3,8,346733,1,1000000,1,1,0.087911,0.004805,0.000450,0.002976,0.000134,0.096280
1500,0.000000,3,1,346733,0,0,0,0,0.128875,0.002917,0.000000,0.001425,0.000016,0.133234
1500,0.000000,3,2,346733,0,0,0,0,0.129700,0.001695,0.000009,0.002529,0.000015,0.133948
1500,0.000000,3,4,346733,0,0,0,0,0.114429,0.001242,0.000020,0.004665,0.000015,0.120370
1500,0.000000,3,8,346733,0,0,0,0,0.128575,0.003636,0.000043,0.002196,0.000017,0.134467
1500,0.100000,3,1,346733,180589,11,0,0,0.136448,0.812558,0.000000,0.015855,0.001797,0.970173
1500,0.100000,3,2,346733,180589,11,0,0,0.139773,0.429316,0.001024,0.015543,0.001791,0.592077
1500,0.100000,3,4,346733,180589,11,0,0,0.131202,0.229764,0.002310,0.052281,0.001787,0.424423
1500,0.100000,3,8,346733,180589,11,0,0,0.137478,0.119314,0.006075,0.047552,0.001785,0.324239
1500,0.200000,3,1,346733,273387,21,0,0,0.138329,1.229424,0.000001,0.025867,0.010662,1.410737
1500,0.200000,3,2,346733,273387,21,0,0,0.140340,0.639889,0.003768,0.025913,0.010326,0.828023
1500,0.200000,3,4,346733,273387,21,0,0,0.132278,0.337563,0.010106,0.025170,0.009878,0.526582
1500,0.200000,3,8,346733,273387,21,0,0,0.133754,0.182220,0.023104,0.044175,0.009802,0.411603
1500,0.300000,3,1,346733,287987,50,0,0,0.131178,1.302872,0.000001,0.033891,0.026755,1.502374
1500,0.300000,3,2,346733,287987,50,0,0,0.154446,0.681358,0.009502,0.033496,0.025945,0.914738
1500,0.300000,3,4,346733,287987,50,0,0,0.149316,0.352934,0.027370,0.090800,0.027351,0.662968
1500,0.300000,3,8,346733,287987,50,0,0,0.140752,0.193786,0.056059,0.057814,0.024200,0.496389
1500,0.400000,3,1,346733,238412,111,0,0,0.145423,1.025340,0.000001,0.047757,0.048663,1.274226
1500,0.400000,3,2,346733,238412,111,0,0,0.141629,0.565790,0.016043,0.034718,0.047480,0.814575
1500,0.400000,3,4,346733,238412,111,0,0,0.154874,0.303110,0.046202,0.045930,0.047822,0.611492
1500,0.400000,3,8,346733,238412,111,0,0,0.131357,0.166513,0.107495,0.062388,0.047337,0.537795
